"Dist Code","Year","State Code","State Name","Dist Name","JANUARY WATER DEFICIT (Millimeters)","FEBRUARY WATER DEFICIT (Millimeters)","MARCH WATER DEFICIT (Millimeters)","APRIL WATER DEFICIT (Millimeters)","MAY WATER DEFICIT (Millimeters)","JUNE WATER DEFICIT (Millimeters)","JULY WATER DEFICIT (Millimeters)","AUGUST WATER DEFICIT (Millimeters)","OCTOBER WATER DEFICIT (Millimeters)","NOVEMBER WATER DEFICIT (Millimeters)","DECEMBER WATER DEFICIT (Millimeters)"
"724","1995","8","Orissa","Rayagada","21.77","56.61","68.15","115.44","61.52","36.86","0.0","0.0","0.0","0.0","20.45"
"724","1996","8","Orissa","Rayagada","38.33","57.92","101.23","91.53","158.3","0.0","0.0","0.0","0.0","3.3","33.26"
"724","1997","8","Orissa","Rayagada","32.87","58.3","68.32","44.51","128.13","53.66","0.0","0.0","0.0","32.89","19.24"
"724","1998","8","Orissa","Rayagada","37.23","35.07","73.72","69.1","99.24","0.21","0.0","0.0","0.0","0.0","4.53"
"724","1999","8","Orissa","Rayagada","38.59","54.54","93.55","149.78","30.71","0.0","0.0","0.0","0.0","4.3","32.42"
"724","2000","8","Orissa","Rayagada","46.9","41.63","101.81","134.81","107.63","0.0","0.0","0.0","1.24","22.63","37.37"
"724","2001","8","Orissa","Rayagada","50.23","68.78","114.76","110.94","70.03","0.0","0.0","0.0","0.0","3.53","12.88"
"724","2002","8","Orissa","Rayagada","18.63","50.71","83.68","64.51","89.32","0.81","0.0","0.0","2.94","20.38","33.92"
"724","2003","8","Orissa","Rayagada","44.26","56.09","64.01","137.16","152.31","41.97","0.0","0.0","0.0","0.0","31.17"
"724","2004","8","Orissa","Rayagada","15.51","50.19","84.18","75.78","103.72","0.0","0.0","0.0","0.0","0.0","31.09"
"724","2005","8","Orissa","Rayagada","33.55","50.19","82.62","105.08","76.68","19.54","0.0","0.0","0.0","0.0","29.96"
"724","2006","8","Orissa","Rayagada","43.81","60.29","63.37","43.54","53.41","6.96","0.0","0.0","0.0","25.47","7.48"
"724","2007","8","Orissa","Rayagada","45.4","44.9","98.0","121.58","116.48","0.0","0.0","0.0","0.0","1.99","30.81"
"724","2008","8","Orissa","Rayagada","35.65","43.49","88.98","101.98","93.15","0.0","0.0","0.0","0.0","34.79","37.97"
"724","2009","8","Orissa","Rayagada","53.51","70.83","110.94","153.7","35.19","69.11","0.0","0.0","0.0","11.05","29.32"
"724","2010","8","Orissa","Rayagada","33.54","57.04","93.33","114.15","32.45","0.0","0.0","0.0","0.0","0.0","8.5"
"724","2011","8","Orissa","Rayagada","36.11","40.94","85.13","70.03","10.86","46.12","0.0","0.0","0.0","36.6","39.17"
"724","2012","8","Orissa","Rayagada","31.43","66.4","116.3","46.87","103.91","20.19","0.0","0.0","0.0","18.14","13.82"
"724","2013","8","Orissa","Rayagada","45.47","55.49","102.9","59.37","116.41","0.0","0.0","0.0","0.0","0.0","30.42"
"724","2014","8","Orissa","Rayagada","43.94","56.93","58.39","66.81","30.02","33.91","0.0","0.0","0.0","3.08","32.48"
"724","2015","8","Orissa","Rayagada","41.35","55.82","59.99","44.9","71.73","0.0","0.0","0.0","0.0","29.88","33.16"
"725","1958","8","Orissa","Khurda","31.06","36.59","82.91","126.32","159.34","21.65","0.0","0.0","0.0","0.0","0.0"
"725","1959","8","Orissa","Khurda","34.37","49.27","106.7","105.59","88.92","0.0","0.0","0.0","0.0","0.0","31.85"
"725","1960","8","Orissa","Khurda","48.81","69.6","89.96","145.4","124.43","0.0","0.0","0.0","0.0","0.0","32.77"
"725","1961","8","Orissa","Khurda","28.19","17.48","109.41","142.09","69.58","0.0","0.0","0.0","0.0","0.0","30.77"
"725","1962","8","Orissa","Khurda","43.99","55.35","74.27","88.67","139.62","0.0","0.0","0.16","0.0","0.0","30.48"
"725","1963","8","Orissa","Khurda","47.98","70.39","111.27","82.31","53.57","0.0","0.0","0.0","0.0","0.0","30.59"
"725","1964","8","Orissa","Khurda","0.71","22.71","5.24","38.08","80.68","116.77","457.61","356.18","279.31","113.79","10.53"
"725","1965","8","Orissa","Khurda","12.46","10.21","31.04","34.05","23.89","74.95","423.84","263.98","238.87","127.9","0.6"
"725","1966","8","Orissa","Khurda","95.07","20.31","0.63","10.68","13.14","212.6","307.16","209.03","266.39","128.99","148.86"
"725","1967","8","Orissa","Khurda","59.06","0.01","67.9","51.67","7.74","217.48","394.9","277.82","272.55","36.53","2.27"
"725","1968","8","Orissa","Khurda","30.9","41.71","39.02","11.13","9.9","299.59","351.48","121.97","292.16","487.85","97.19"
"725","1969","8","Orissa","Khurda","43.55","63.71","107.53","153.97","90.15","26.35","0.0","0.0","0.0","5.74","0.81"
"725","1970","8","Orissa","Khurda","42.13","42.99","42.09","116.98","60.13","0.0","0.0","0.0","9.01","0.0","31.23"
"725","1971","8","Orissa","Khurda","49.68","33.03","113.75","79.59","64.82","0.0","0.0","0.0","0.0","0.0","33.13"
"725","1972","8","Orissa","Khurda","49.01","51.4","132.35","138.88","170.93","44.6","0.0","0.0","0.0","0.86","29.86"
"725","1973","8","Orissa","Khurda","55.22","82.69","81.85","158.96","93.13","66.99","0.0","0.0","0.0","0.0","24.42"
"725","1974","8","Orissa","Khurda","43.99","64.5","55.53","152.71","133.16","7.87","0.0","0.0","0.0","0.0","23.84"
"725","1975","8","Orissa","Khurda","48.57","57.58","111.04","147.96","145.23","0.0","0.0","0.0","0.0","0.0","15.38"
"725","1976","8","Orissa","Khurda","43.83","60.97","109.61","115.64","106.92","47.65","0.0","0.0","0.0","7.52","1.48"
"725","1977","8","Orissa","Khurda","44.94","61.93","134.98","112.7","56.1","0.0","0.0","0.0","0.0","0.83","0.01"
"725","1978","8","Orissa","Khurda","37.1","45.77","65.82","102.29","99.42","13.19","0.0","0.0","0.0","0.0","26.88"
"725","1979","8","Orissa","Khurda","43.63","33.72","111.72","87.62","127.63","16.76","0.0","0.0","0.0","6.45","30.71"
"725","1980","8","Orissa","Khurda","41.09","53.22","106.69","139.67","124.16","0.0","0.0","0.0","0.0","0.0","31.78"
"725","1981","8","Orissa","Khurda","45.07","59.91","66.37","108.3","37.07","1.95","0.0","0.0","0.0","29.07","43.48"
"725","1982","8","Orissa","Khurda","57.06","44.69","74.15","133.16","136.18","0.0","0.0","0.0","0.0","6.89","20.27"
"725","1983","8","Orissa","Khurda","49.87","6.4","89.27","114.83","82.34","0.0","0.0","0.0","0.0","0.0","35.39"
"725","1984","8","Orissa","Khurda","49.51","55.52","129.37","138.36","147.82","0.0","0.0","0.0","0.0","13.43","36.91"
"725","1985","8","Orissa","Khurda","45.53","45.63","138.46","148.72","134.21","0.0","0.0","0.0","0.0","0.0","33.62"
"725","1986","8","Orissa","Khurda","28.84","51.12","114.51","105.31","88.82","0.0","0.0","0.0","0.0","0.0","0.0"
"725","1987","8","Orissa","Khurda","38.78","55.23","99.69","125.74","99.74","68.61","0.0","0.0","6.19","0.0","4.36"
"725","1988","8","Orissa","Khurda","44.12","55.64","106.85","113.32","85.87","12.64","0.0","0.0","0.0","0.48","33.76"
"725","1989","8","Orissa","Khurda","50.59","77.23","112.2","161.63","17.25","0.0","0.0","0.0","0.0","23.13","39.35"
"725","1990","8","Orissa","Khurda","58.75","36.7","49.25","99.49","63.93","0.0","0.0","0.0","0.0","0.0","23.59"
"725","1991","8","Orissa","Khurda","15.49","63.22","101.07","134.57","153.01","0.56","0.0","0.0","0.0","0.0","0.0"
"725","1992","8","Orissa","Khurda","33.56","42.03","105.37","139.24","2.15","0.0","0.0","0.0","0.0","0.0","30.83"
"725","1993","8","Orissa","Khurda","51.94","74.56","121.33","83.53","121.65","0.0","0.0","0.0","0.0","0.0","28.66"
"725","1994","8","Orissa","Khurda","52.87","46.19","140.11","106.31","142.08","0.51","0.0","0.0","0.0","0.0","31.49"
"725","1995","8","Orissa","Khurda","35.06","60.17","97.83","150.1","92.53","51.63","0.0","0.0","0.0","0.0","0.0"
"725","1996","8","Orissa","Khurda","28.36","55.77","119.65","118.47","149.51","0.0","0.0","0.0","18.85","0.54","39.59"
"725","1997","8","Orissa","Khurda","32.68","77.35","91.95","46.94","144.34","0.57","0.0","0.0","0.0","25.81","28.3"
"725","1998","8","Orissa","Khurda","44.88","41.31","58.56","69.44","124.33","0.0","0.0","0.0","0.0","0.0","0.0"
"725","1999","8","Orissa","Khurda","40.69","59.61","118.1","163.32","3.89","0.0","0.0","0.0","0.0","0.0","25.83"
"725","2000","8","Orissa","Khurda","48.7","50.7","122.72","152.03","90.74","0.0","0.0","0.27","15.12","20.42","39.4"
"725","2001","8","Orissa","Khurda","57.35","87.28","108.1","141.74","66.78","0.0","0.0","0.0","0.0","0.0","5.38"
"725","2002","8","Orissa","Khurda","19.74","51.96","93.59","132.68","55.78","0.0","0.0","0.0","0.0","7.4","19.95"
"725","2003","8","Orissa","Khurda","44.94","48.71","77.58","146.78","148.36","0.0","0.0","0.0","0.0","0.0","26.07"
"725","2004","8","Orissa","Khurda","38.16","68.03","121.29","72.73","115.96","5.09","0.0","0.0","0.0","0.0","31.81"
"725","2005","8","Orissa","Khurda","41.34","68.03","88.72","112.56","88.07","0.82","0.0","0.0","0.0","0.0","30.93"
"725","2006","8","Orissa","Khurda","49.02","71.53","96.11","109.73","60.32","0.0","0.0","0.0","0.0","3.81","25.2"
"725","2007","8","Orissa","Khurda","49.03","18.57","105.95","119.17","92.42","0.0","0.0","0.0","0.0","1.72","25.07"
"725","2008","8","Orissa","Khurda","29.82","35.46","103.9","94.97","46.03","0.0","0.0","0.0","0.0","26.27","38.69"
"725","2009","8","Orissa","Khurda","59.02","86.16","134.07","160.05","74.61","48.46","0.0","0.0","0.0","0.0","21.24"
"725","2010","8","Orissa","Khurda","41.05","60.55","128.28","168.55","0.0","0.0","0.0","0.0","0.0","0.0","9.9"
"725","2011","8","Orissa","Khurda","39.23","32.12","99.89","98.56","21.07","1.53","0.0","0.0","0.0","28.51","39.31"
"725","2012","8","Orissa","Khurda","32.84","73.33","131.18","68.12","143.77","0.0","0.0","0.0","0.0","13.58","0.0"
"725","2013","8","Orissa","Khurda","39.24","51.18","108.14","86.47","99.94","0.0","0.0","0.44","0.0","0.0","33.15"
"725","2014","8","Orissa","Khurda","47.97","49.49","56.83","68.08","1.91","29.03","0.0","0.0","0.0","0.0","31.84"
"725","2015","8","Orissa","Khurda","37.64","54.92","86.54","37.3","103.24","17.36","0.0","0.0","0.0","12.44","12.66"
"726","1958","8","Orissa","Nayagarh","29.89","34.24","80.54","117.13","167.31","29.88","0.0","0.0","0.0","0.0","4.91"
"726","1959","8","Orissa","Nayagarh","33.03","43.8","101.58","104.86","112.91","0.0","0.0","0.0","0.0","0.0","30.8"
"726","1960","8","Orissa","Nayagarh","44.9","63.32","85.22","142.82","133.72","0.0","0.0","0.0","0.0","0.46","31.33"
"726","1961","8","Orissa","Nayagarh","25.3","9.14","94.31","138.41","91.5","0.0","0.0","0.0","0.0","0.0","29.11"
"726","1962","8","Orissa","Nayagarh","40.08","50.21","69.97","84.6","144.41","0.0","0.0","0.15","0.0","0.0","29.89"
"726","1963","8","Orissa","Nayagarh","44.33","63.39","103.57","67.03","80.56","0.0","0.0","0.0","0.0","0.0","30.89"
"726","1964","8","Orissa","Nayagarh","0.8","27.46","5.71","43.78","67.78","128.38","417.76","327.68","287.43","97.48","10.14"
"726","1965","8","Orissa","Nayagarh","12.58","10.26","36.73","38.84","22.48","74.95","425.83","234.7","233.01","96.66","0.59"
"726","1966","8","Orissa","Nayagarh","102.34","20.08","0.86","11.92","14.21","213.71","288.27","190.83","250.26","100.97","95.5"
"726","1967","8","Orissa","Nayagarh","58.55","0.0","90.83","53.64","6.77","220.07","378.55","244.96","259.2","29.74","1.34"
"726","1968","8","Orissa","Nayagarh","33.87","42.9","42.5","16.0","10.65","294.53","343.23","105.84","280.54","364.25","60.65"
"726","1969","8","Orissa","Nayagarh","43.17","62.25","104.77","157.76","101.49","24.5","0.0","0.0","0.0","11.52","10.03"
"726","1970","8","Orissa","Nayagarh","42.78","42.42","34.75","119.28","81.05","0.0","0.0","0.0","4.12","1.01","31.55"
"726","1971","8","Orissa","Nayagarh","46.16","24.2","106.45","71.23","81.31","0.0","0.0","0.0","0.0","0.0","31.91"
"726","1972","8","Orissa","Nayagarh","46.15","42.27","124.88","135.51","182.11","48.56","0.0","0.0","0.0","3.17","28.8"
"726","1973","8","Orissa","Nayagarh","52.02","73.77","81.14","159.1","115.79","60.36","0.0","0.0","0.0","0.0","27.39"
"726","1974","8","Orissa","Nayagarh","42.55","60.77","49.66","153.03","144.11","3.63","0.0","0.0","0.0","0.0","26.71"
"726","1975","8","Orissa","Nayagarh","45.98","53.64","106.97","147.9","153.27","0.0","0.0","0.0","0.0","0.0","21.32"
"726","1976","8","Orissa","Nayagarh","43.49","58.88","108.39","106.89","124.14","49.9","0.0","0.0","0.0","14.48","9.92"
"726","1977","8","Orissa","Nayagarh","45.48","63.04","138.86","107.4","77.22","0.0","0.0","0.0","0.0","6.22","6.26"
"726","1978","8","Orissa","Nayagarh","34.63","41.12","64.69","94.2","116.88","1.18","0.0","0.0","0.0","0.01","28.11"
"726","1979","8","Orissa","Nayagarh","40.99","26.48","103.64","85.56","129.44","8.78","0.0","0.0","0.0","12.69","29.98"
"726","1980","8","Orissa","Nayagarh","38.27","48.88","103.61","139.1","143.76","0.0","0.0","0.0","0.0","1.34","31.16"
"726","1981","8","Orissa","Nayagarh","40.74","56.15","57.61","106.26","65.92","5.22","0.0","0.0","0.0","29.63","40.41"
"726","1982","8","Orissa","Nayagarh","54.23","41.55","69.2","123.44","143.7","0.0","0.0","0.0","0.0","5.66","24.07"
"726","1983","8","Orissa","Nayagarh","47.9","2.09","83.41","112.96","100.64","0.0","0.0","0.0","0.0","0.01","33.99"
"726","1984","8","Orissa","Nayagarh","45.09","47.04","122.05","138.45","154.04","0.0","0.0","0.0","0.0","18.45","36.33"
"726","1985","8","Orissa","Nayagarh","40.42","41.94","132.25","149.1","148.2","0.0","0.0","0.0","0.0","0.0","32.31"
"726","1986","8","Orissa","Nayagarh","24.23","44.31","106.86","100.19","108.68","0.0","0.0","0.0","0.0","0.35","0.02"
"726","1987","8","Orissa","Nayagarh","36.01","51.97","92.82","124.5","111.6","68.18","0.0","0.0","1.57","2.19","15.5"
"726","1988","8","Orissa","Nayagarh","44.84","54.55","106.93","111.25","104.69","10.02","0.0","0.0","0.0","6.81","33.9"
"726","1989","8","Orissa","Nayagarh","49.27","70.28","105.18","163.01","52.47","0.0","0.0","0.0","0.0","25.42","37.91"
"726","1990","8","Orissa","Nayagarh","55.09","21.92","40.58","96.99","84.41","0.0","0.0","0.0","0.0","0.0","26.78"
"726","1991","8","Orissa","Nayagarh","13.35","59.83","94.0","135.53","163.78","0.02","0.0","0.0","0.0","1.71","5.21"
"726","1992","8","Orissa","Nayagarh","32.74","39.99","103.76","140.68","26.69","0.0","0.0","0.0","0.0","0.12","29.33"
"726","1993","8","Orissa","Nayagarh","48.85","66.94","118.41","83.91","137.77","0.0","0.0","0.0","0.0","1.21","29.57"
"726","1994","8","Orissa","Nayagarh","49.96","43.03","137.22","107.59","152.14","0.01","0.0","0.0","0.0","0.47","31.0"
"726","1995","8","Orissa","Nayagarh","28.41","55.32","86.64","150.56","111.0","54.08","0.0","0.0","0.0","0.0","2.32"
"726","1996","8","Orissa","Nayagarh","26.73","53.11","114.67","120.34","166.16","0.0","0.0","0.0","15.27","5.7","42.14"
"726","1997","8","Orissa","Nayagarh","29.96","73.6","87.77","45.75","154.49","3.37","0.0","0.0","0.0","28.17","28.39"
"726","1998","8","Orissa","Nayagarh","40.61","31.58","54.98","64.42","134.66","0.0","0.0","0.0","0.0","0.0","4.75"
"726","1999","8","Orissa","Nayagarh","38.99","56.31","112.0","166.22","27.36","0.0","0.0","0.0","0.0","0.01","27.52"
"726","2000","8","Orissa","Nayagarh","45.84","42.05","117.57","151.29","111.06","0.0","0.0","0.37","11.27","23.61","38.44"
"726","2001","8","Orissa","Nayagarh","53.74","80.52","104.34","141.38","88.27","0.0","0.0","0.0","0.0","0.12","13.9"
"726","2002","8","Orissa","Nayagarh","16.06","51.01","91.44","131.15","87.31","0.0","0.0","0.0","0.0","12.61","25.09"
"726","2003","8","Orissa","Nayagarh","43.81","45.87","70.0","149.54","161.79","0.0","0.0","0.0","0.0","0.0","27.57"
"726","2004","8","Orissa","Nayagarh","32.36","60.1","114.17","67.35","130.97","3.92","0.0","0.0","0.0","0.0","30.91"
"726","2005","8","Orissa","Nayagarh","36.86","60.1","79.11","111.13","106.81","2.45","0.0","0.0","0.0","0.0","29.75"
"726","2006","8","Orissa","Nayagarh","45.39","64.76","85.69","100.34","75.76","0.0","0.0","0.0","0.0","12.64","26.62"
"726","2007","8","Orissa","Nayagarh","48.41","11.53","105.86","121.75","112.98","0.0","0.0","0.0","0.0","6.85","27.95"
"726","2008","8","Orissa","Nayagarh","27.45","30.99","100.34","95.7","74.55","0.0","0.0","0.0","0.0","28.93","38.02"
"726","2009","8","Orissa","Nayagarh","55.96","80.1","134.28","165.29","95.82","54.13","0.0","0.0","0.0","2.31","24.5"
"726","2010","8","Orissa","Nayagarh","37.57","57.79","123.15","170.66","13.25","0.0","0.0","0.0","0.0","0.0","16.22"
"726","2011","8","Orissa","Nayagarh","37.98","28.93","98.08","96.09","47.84","0.0","0.0","0.0","0.0","29.53","38.28"
"726","2012","8","Orissa","Nayagarh","27.28","66.74","128.04","61.94","156.62","0.0","0.0","0.0","0.0","18.0","1.72"
"726","2013","8","Orissa","Nayagarh","39.93","51.02","109.7","81.63","121.59","0.0","0.0","0.0","0.0","0.0","31.18"
"726","2014","8","Orissa","Nayagarh","43.17","41.75","47.73","58.19","20.38","31.44","0.0","0.0","0.0","0.85","31.14"
"726","2015","8","Orissa","Nayagarh","34.27","49.54","76.93","30.24","109.1","7.27","0.0","0.0","0.0","17.81","20.8"
"728","1958","8","Orissa","Boudh","35.76","45.06","92.48","145.06","198.84","49.52","0.0","0.0","0.0","0.0","25.4"
"728","1959","8","Orissa","Boudh","36.53","49.99","103.54","138.97","172.07","0.0","0.0","0.0","0.0","0.38","31.16"
"728","1960","8","Orissa","Boudh","44.0","60.53","86.47","153.84","171.44","0.0","0.0","0.0","0.0","13.88","34.15"
"728","1961","8","Orissa","Boudh","32.03","18.99","94.32","152.19","154.58","0.0","0.0","0.0","0.0","3.2","30.42"
"728","1962","8","Orissa","Boudh","40.08","48.82","83.42","125.17","179.56","1.97","0.0","0.0","0.0","0.84","31.24"
"728","1963","8","Orissa","Boudh","43.65","60.35","95.58","115.37","150.69","4.47","0.0","0.0","0.0","0.0","32.38"
"728","1964","8","Orissa","Boudh","0.68","28.85","4.08","23.67","36.06","141.49","478.8","415.62","303.17","63.74","5.07"
"728","1965","8","Orissa","Boudh","10.65","7.06","28.49","20.02","15.2","82.99","531.17","272.08","237.1","46.98","0.22"
"728","1966","8","Orissa","Boudh","87.62","13.76","0.96","6.83","12.41","214.17","348.69","238.43","244.65","50.11","28.08"
"728","1967","8","Orissa","Boudh","42.67","0.0","77.55","25.44","4.34","228.44","463.85","311.64","258.73","17.4","0.34"
"728","1968","8","Orissa","Boudh","29.98","32.75","31.37","12.69","8.02","274.49","425.04","129.15","296.72","173.97","17.01"
"728","1969","8","Orissa","Boudh","45.38","63.19","104.07","175.08","151.02","37.39","0.0","0.0","0.0","24.97","30.09"
"728","1970","8","Orissa","Boudh","46.75","51.01","58.92","154.54","155.37","0.0","0.0","0.0","0.0","19.13","36.34"
"728","1971","8","Orissa","Boudh","46.41","33.54","103.32","122.71","132.84","0.0","0.0","0.0","0.0","3.31","32.53"
"728","1972","8","Orissa","Boudh","44.22","41.71","107.76","152.48","209.29","54.23","0.0","0.0","0.0","16.95","33.32"
"728","1973","8","Orissa","Boudh","52.88","70.76","94.95","176.65","176.97","55.5","0.0","0.0","0.0","0.0","31.89"
"728","1974","8","Orissa","Boudh","43.69","60.06","72.35","163.23","182.76","4.1","0.0","0.0","0.0","1.61","31.93"
"728","1975","8","Orissa","Boudh","44.99","54.16","98.71","168.75","191.89","0.0","0.0","0.0","0.0","0.02","30.2"
"728","1976","8","Orissa","Boudh","43.97","58.97","103.14","138.2","172.38","62.6","0.0","0.0","0.0","29.64","30.62"
"728","1977","8","Orissa","Boudh","49.18","67.99","134.43","143.35","139.69","0.0","0.0","0.0","0.0","21.79","25.98"
"728","1978","8","Orissa","Boudh","37.48","43.06","78.6","122.91","169.43","0.0","0.0","0.0","0.0","12.64","33.77"
"728","1979","8","Orissa","Boudh","44.21","35.01","102.93","134.61","171.22","3.12","0.0","0.0","0.0","25.44","36.2"
"728","1980","8","Orissa","Boudh","41.91","54.36","110.2","163.03","193.83","0.0","0.0","0.0","0.0","19.37","36.6"
"728","1981","8","Orissa","Boudh","41.77","60.32","75.38","143.34","137.64","17.58","0.0","0.0","0.0","34.59","39.32"
"728","1982","8","Orissa","Boudh","52.63","50.21","82.08","143.87","174.13","0.0","0.0","0.0","0.0","17.8","32.56"
"728","1983","8","Orissa","Boudh","49.22","21.74","98.11","147.85","154.14","0.0","0.0","0.0","0.0","10.4","36.19"
"728","1984","8","Orissa","Boudh","43.8","47.73","113.62","161.74","188.94","0.0","0.0","0.0","0.0","28.38","37.73"
"728","1985","8","Orissa","Boudh","37.83","49.4","122.49","169.98","185.63","0.0","0.0","0.0","0.0","0.0","32.81"
"728","1986","8","Orissa","Boudh","26.49","43.14","97.54","138.64","160.67","0.0","0.0","0.0","0.0","17.13","17.37"
"728","1987","8","Orissa","Boudh","42.45","57.56","96.49","155.07","157.33","75.76","0.0","0.0","0.0","18.7","31.49"
"728","1988","8","Orissa","Boudh","48.64","58.4","106.35","143.24","159.96","10.05","0.0","0.0","0.0","23.41","37.66"
"728","1989","8","Orissa","Boudh","50.19","68.77","99.47","174.68","140.05","0.0","0.0","0.0","0.0","32.75","38.3"
"728","1990","8","Orissa","Boudh","52.95","22.47","60.69","137.29","145.13","0.0","0.0","0.0","0.0","4.47","33.28"
"728","1991","8","Orissa","Boudh","21.09","59.93","89.92","154.65","193.34","0.0","0.0","0.0","0.0","16.91","24.91"
"728","1992","8","Orissa","Boudh","38.37","48.52","109.21","160.07","122.4","6.84","0.0","0.0","0.0","14.79","33.97"
"728","1993","8","Orissa","Boudh","49.43","64.76","110.0","140.52","181.37","0.0","0.0","0.0","0.0","13.04","33.84"
"728","1994","8","Orissa","Boudh","49.52","50.18","123.39","147.54","185.25","0.2","0.0","0.0","0.0","14.47","35.26"
"728","1995","8","Orissa","Boudh","29.36","58.15","85.43","164.14","165.1","63.93","0.0","0.0","0.0","0.0","25.95"
"728","1996","8","Orissa","Boudh","34.41","57.9","110.46","155.35","204.59","0.0","0.0","0.0","7.81","22.62","39.87"
"728","1997","8","Orissa","Boudh","32.36","64.18","91.62","112.25","182.31","28.68","0.0","0.0","0.0","34.51","33.95"
"728","1998","8","Orissa","Boudh","42.91","36.83","74.96","118.22","171.82","0.0","0.0","0.0","0.0","0.0","23.35"
"728","1999","8","Orissa","Boudh","41.76","57.12","102.42","169.24","116.36","0.0","0.0","0.0","0.0","13.18","33.49"
"728","2000","8","Orissa","Boudh","47.61","42.8","109.64","162.77","166.87","0.0","0.0","0.0","4.44","32.9","38.87"
"728","2001","8","Orissa","Boudh","51.63","72.32","101.32","157.72","151.11","0.0","0.0","0.0","0.0","14.01","29.41"
"728","2002","8","Orissa","Boudh","20.75","55.82","95.56","153.88","162.29","0.0","0.0","0.0","0.0","25.02","33.45"
"728","2003","8","Orissa","Boudh","45.63","49.83","77.85","161.64","195.42","0.3","0.0","0.0","0.0","0.0","30.62"
"728","2004","8","Orissa","Boudh","27.11","53.66","97.56","121.56","173.54","4.09","0.0","0.0","0.0","2.58","31.45"
"728","2005","8","Orissa","Boudh","35.05","53.66","81.84","135.14","155.97","15.76","0.0","0.0","0.0","0.0","30.28"
"728","2006","8","Orissa","Boudh","43.45","60.73","75.48","124.92","128.25","0.0","0.0","0.0","0.0","29.31","32.41"
"728","2007","8","Orissa","Boudh","49.92","23.12","102.68","155.12","160.18","0.0","0.0","0.0","0.0","20.47","33.94"
"728","2008","8","Orissa","Boudh","32.7","37.96","95.77","133.41","144.59","0.0","0.0","0.0","0.0","35.63","38.49"
"728","2009","8","Orissa","Boudh","53.32","70.31","123.25","171.37","149.82","73.62","0.0","0.0","0.0","18.59","32.74"
"728","2010","8","Orissa","Boudh","38.68","59.59","112.87","176.15","115.42","0.0","0.0","0.0","0.0","5.81","27.96"
"728","2011","8","Orissa","Boudh","40.92","38.41","98.27","121.0","125.95","0.0","0.0","0.0","0.0","33.82","37.84"
"728","2012","8","Orissa","Boudh","27.57","63.41","114.12","121.07","185.52","3.86","0.0","0.0","0.0","28.58","23.71"
"728","2013","8","Orissa","Boudh","47.24","57.79","110.17","124.42","174.61","0.0","0.0","0.0","0.0","0.0","31.0"
"728","2014","8","Orissa","Boudh","39.09","40.58","58.13","102.09","104.15","40.3","0.0","0.0","0.0","15.5","34.09"
"728","2015","8","Orissa","Boudh","37.38","51.57","76.3","96.06","153.83","0.36","0.0","0.0","0.0","29.71","33.47"
"729","1958","8","Orissa","Bargarh","39.9","53.14","94.11","141.19","218.3","69.15","0.0","0.0","0.0","1.66","31.15"
"729","1959","8","Orissa","Bargarh","36.92","56.99","107.66","132.66","204.94","2.22","0.0","0.0","0.0","7.34","33.16"
"729","1960","8","Orissa","Bargarh","42.5","62.34","79.68","143.39","199.09","0.12","0.0","0.0","0.0","19.39","35.98"
"729","1961","8","Orissa","Bargarh","38.02","33.2","95.97","151.41","193.74","0.0","0.0","0.0","0.0","11.64","32.75"
"729","1962","8","Orissa","Bargarh","41.76","50.04","85.36","120.79","200.66","19.73","0.0","0.0","0.0","18.05","34.96"
"729","1963","8","Orissa","Bargarh","45.92","61.33","95.06","112.95","190.78","1.96","0.0","0.0","0.0","0.37","33.68"
"729","1964","8","Orissa","Bargarh","0.47","24.75","5.23","23.31","17.18","155.82","442.15","501.19","295.6","52.29","3.9"
"729","1965","8","Orissa","Bargarh","9.22","3.93","35.26","23.43","9.83","94.86","489.16","266.38","254.35","27.88","0.08"
"729","1966","8","Orissa","Bargarh","56.16","7.73","2.71","9.51","20.34","212.96","347.55","265.92","234.63","27.15","15.36"
"729","1967","8","Orissa","Bargarh","23.03","0.0","105.68","24.89","4.94","222.19","455.9","397.92","261.48","12.92","0.1"
"729","1968","8","Orissa","Bargarh","23.15","25.96","37.97","25.43","5.14","228.26","440.8","186.14","332.25","88.59","5.9"
"729","1969","8","Orissa","Bargarh","46.4","64.78","106.61","170.53","172.64","54.19","0.0","0.0","0.0","32.93","37.03"
"729","1970","8","Orissa","Bargarh","45.09","56.2","58.35","153.72","194.18","0.0","0.0","0.0","0.0","30.34","38.28"
"729","1971","8","Orissa","Bargarh","43.98","45.76","100.1","125.95","155.34","0.0","0.0","0.0","0.0","9.28","33.68"
"729","1972","8","Orissa","Bargarh","43.27","44.38","104.75","144.87","219.28","61.21","0.0","0.0","0.0","23.65","34.37"
"729","1973","8","Orissa","Bargarh","51.73","65.54","98.91","169.69","210.56","54.91","0.0","0.0","0.0","0.18","33.06"
"729","1974","8","Orissa","Bargarh","43.28","60.63","78.89","154.84","204.79","13.97","0.0","0.0","0.0","2.6","32.76"
"729","1975","8","Orissa","Bargarh","42.44","52.14","87.81","163.79","211.49","0.0","0.0","0.0","0.0","2.24","32.69"
"729","1976","8","Orissa","Bargarh","43.17","59.5","101.02","132.94","195.79","74.26","0.0","0.0","0.0","37.55","37.11"
"729","1977","8","Orissa","Bargarh","48.27","68.63","123.8","143.89","173.96","0.01","0.0","0.0","0.0","27.88","30.99"
