"Dist Code","Year","State Code","State Name","Dist Name","JANUARY PERCIPITATION (Millimeters)","FEBRUARY PERCIPITATION (Millimeters)","MARCH PERCIPITATION (Millimeters)","APRIL PERCIPITATION (Millimeters)","MAY PERCIPITATION (Millimeters)","JUNE PERCIPITATION (Millimeters)","JULY PERCIPITATION (Millimeters)","AUGUST PERCIPITATION (Millimeters)","SEPTEMBER PERCIPITATION (Millimeters)","OCTOBER PERCIPITATION (Millimeters)","NOVEMBER PERCIPITATION (Millimeters)","DECEMBER PERCIPITATION (Millimeters)"
"730","1993","8","Orissa","Deogarh","3.55","0.76","13.99","33.77","31.24","252.48","389.22","433.91","236.52","67.31","7.78","0.0"
"730","1994","8","Orissa","Deogarh","9.63","38.37","1.9","27.1","20.48","258.15","394.75","492.15","193.41","78.46","2.14","0.0"
"730","1995","8","Orissa","Deogarh","33.89","18.83","30.48","4.0","43.18","97.84","318.53","238.45","294.23","135.38","32.02","0.0"
"730","1996","8","Orissa","Deogarh","35.91","9.57","2.38","17.41","13.95","249.78","267.22","300.69","89.68","53.21","1.78","0.11"
"730","1997","8","Orissa","Deogarh","38.69","6.51","30.07","47.83","32.58","151.55","333.74","686.31","254.08","19.04","12.78","12.87"
"730","1998","8","Orissa","Deogarh","13.99","46.29","45.99","39.26","43.06","211.54","381.68","290.82","277.51","166.16","28.42","0.0"
"730","1999","8","Orissa","Deogarh","0.0","2.85","0.55","0.06","90.27","244.58","337.92","473.27","234.35","81.23","3.62","0.0"
"730","2000","8","Orissa","Deogarh","0.45","31.06","0.56","9.3","39.89","287.95","271.68","161.92","115.29","23.37","1.27","0.0"
"730","2001","8","Orissa","Deogarh","0.0","0.52","51.5","9.37","48.62","431.26","352.81","413.05","140.93","77.89","12.46","0.05"
"730","2002","8","Orissa","Deogarh","43.94","3.39","9.28","9.57","54.16","186.94","384.89","452.77","206.25","47.02","8.25","0.0"
"730","2003","8","Orissa","Deogarh","2.3","25.08","38.73","5.71","11.02","279.5","370.16","403.63","253.36","212.59","2.97","7.7"
"730","2004","8","Orissa","Deogarh","16.02","6.34","1.89","42.37","20.65","166.24","248.72","408.65","206.9","116.85","0.1","0.0"
"730","2005","8","Orissa","Deogarh","20.61","6.22","46.71","18.73","49.31","177.67","334.18","339.21","407.65","102.26","0.31","1.1"
"730","2006","8","Orissa","Deogarh","0.0","0.0","37.17","20.38","84.46","264.26","493.95","678.7","294.21","33.67","5.11","0.0"
"730","2007","8","Orissa","Deogarh","0.0","99.66","8.54","17.34","42.7","204.3","321.59","473.56","418.83","37.34","3.64","0.19"
"730","2008","8","Orissa","Deogarh","37.89","38.54","15.2","25.14","68.69","502.54","298.54","404.51","363.21","16.48","0.85","0.0"
"730","2009","8","Orissa","Deogarh","1.93","0.0","4.15","0.18","63.84","91.7","501.83","358.57","232.06","53.23","9.42","0.39"
"730","2010","8","Orissa","Deogarh","7.05","3.31","5.32","2.47","102.69","234.42","327.58","325.88","319.23","77.33","11.56","13.6"
"730","2011","8","Orissa","Deogarh","0.0","36.41","2.63","23.83","76.41","399.45","378.61","474.43","325.16","26.65","0.0","0.0"
"730","2012","8","Orissa","Deogarh","48.96","1.22","0.15","43.68","14.46","215.32","534.57","387.13","202.7","29.79","30.04","0.86"
"730","2013","8","Orissa","Deogarh","1.85","9.28","5.41","32.02","39.94","322.4","353.62","296.96","290.63","182.6","0.4","0.0"
"730","2014","8","Orissa","Deogarh","17.63","62.89","57.67","34.94","110.85","134.27","428.53","285.2","381.1","61.7","0.1","0.02"
"730","2015","8","Orissa","Deogarh","17.35","18.32","32.78","62.66","36.44","176.94","343.56","363.8","150.6","35.68","8.75","3.03"
"730","2016","8","Orissa","Deogarh","12.3","50.76","24.76","11.46","65.06","317.92","397.68","359.85","266.35","55.05","6.08","0.23"
"730","2017","8","Orissa","Deogarh","13.44","3.44","27.46","21.51","27.59","174.48","542.86","347.94","224.29","86.37","9.0","7.12"
"730","2018","8","Orissa","Deogarh","2.17","8.83","4.55","23.44","83.1","229.84","620.3","404.58","347.43","63.83","1.04","2.59"
"730","2019","8","Orissa","Deogarh","7.73","16.45","25.27","16.28","39.85","145.17","343.86","625.34","315.13","203.87","0.29","5.17"
"730","2020","8","Orissa","Deogarh","18.01","129.6","41.68","96.01","28.65","213.67","234.75","804.14","219.09","114.48","1.0","0.0"
"730","2021","8","Orissa","Deogarh","2.71","7.15","2.45","6.9","154.6","267.7","304.28","227.8","351.61","82.91","25.38","13.43"
"730","2022","8","Orissa","Deogarh","54.52","14.26","0.12","2.89","33.2","157.47","329.29","470.05","185.89","104.87","0.99","0.0"
"730","2023","8","Orissa","Deogarh","1.75","0.06","45.04","23.46","18.24","204.59","267.52","334.79","490.36","122.28","4.43","5.56"
"731","1958","8","Orissa","Jharsuguda","22.34","23.7","23.5","14.99","5.74","112.22","570.95","368.18","352.09","122.54","8.63","0.0"
"731","1959","8","Orissa","Jharsuguda","21.39","5.92","2.0","14.51","25.43","165.96","433.63","380.44","240.22","122.36","0.0","2.02"
"731","1960","8","Orissa","Jharsuguda","4.39","0.0","45.96","6.9","12.54","201.64","536.27","452.61","207.55","57.53","0.06","2.14"
"731","1961","8","Orissa","Jharsuguda","34.53","57.95","8.67","2.17","26.22","272.01","412.88","518.33","415.55","83.42","0.99","3.0"
"731","1962","8","Orissa","Jharsuguda","156.16","121.52","83.6","63.48","51.53","68.48","305.37","305.39","305.39","277.2","225.72","186.21"
"731","1963","8","Orissa","Jharsuguda","1.12","4.0","33.09","21.07","44.84","186.01","345.86","498.98","320.81","153.62","0.95","0.0"
"731","1964","8","Orissa","Jharsuguda","1.1","23.15","4.04","17.18","27.64","196.17","509.73","542.06","290.22","57.27","5.36","0.01"
"731","1965","8","Orissa","Jharsuguda","8.37","5.85","30.83","18.59","9.75","88.44","494.26","313.58","261.51","35.08","0.0","3.67"
"731","1966","8","Orissa","Jharsuguda","150.84","111.49","77.28","59.98","49.27","124.91","288.46","305.39","305.39","250.34","202.37","165.72"
"731","1967","8","Orissa","Jharsuguda","30.9","0.04","87.38","18.93","6.36","214.09","449.63","540.29","317.53","16.23","0.1","11.86"
"731","1968","8","Orissa","Jharsuguda","28.45","26.31","27.97","7.83","4.04","266.75","416.81","279.22","269.55","102.8","4.9","1.49"
"731","1969","8","Orissa","Jharsuguda","4.92","3.07","13.66","5.53","33.6","129.63","597.21","434.09","288.09","22.92","8.94","5.14"
"731","1970","8","Orissa","Jharsuguda","134.28","105.12","78.33","60.43","49.52","246.33","305.39","305.39","305.39","262.3","209.9","170.69"
"731","1971","8","Orissa","Jharsuguda","142.51","116.31","79.55","61.28","50.14","300.0","305.39","305.39","305.39","295.32","241.17","197.57"
"731","1972","8","Orissa","Jharsuguda","158.6","133.18","86.53","65.14","52.62","44.29","261.94","305.39","305.39","277.36","227.33","182.35"
"731","1973","8","Orissa","Jharsuguda","140.01","101.63","72.84","57.33","47.5","42.56","303.79","305.39","305.39","305.39","248.57","210.15"
"731","1974","8","Orissa","Jharsuguda","0.12","2.29","47.89","1.91","13.37","144.84","421.55","382.02","218.29","102.15","3.33","0.26"
"731","1975","8","Orissa","Jharsuguda","11.73","16.22","32.72","4.05","12.62","280.87","464.81","372.57","331.31","96.39","4.03","0.0"
"731","1976","8","Orissa","Jharsuguda","1.16","7.16","9.52","20.4","19.9","101.64","508.25","534.41","390.36","18.36","5.59","0.28"
"731","1977","8","Orissa","Jharsuguda","11.97","5.28","0.9","25.71","62.58","216.2","586.76","462.77","330.36","51.15","15.69","4.86"
"731","1978","8","Orissa","Jharsuguda","9.47","43.65","48.47","24.0","18.39","299.21","405.96","416.71","346.79","67.46","2.43","22.64"
"731","1979","8","Orissa","Jharsuguda","9.47","30.7","1.96","20.58","8.64","179.37","389.33","270.31","214.58","33.93","6.08","5.18"
"731","1980","8","Orissa","Jharsuguda","24.69","23.11","20.34","9.19","14.32","363.75","487.42","389.94","272.65","35.16","0.32","4.78"
"731","1981","8","Orissa","Jharsuguda","18.32","10.5","61.92","15.03","37.16","121.06","430.93","335.53","358.48","9.04","0.84","8.2"
"731","1982","8","Orissa","Jharsuguda","5.1","26.23","77.97","24.44","35.5","184.07","264.25","543.74","270.25","43.61","5.45","1.26"
"731","1983","8","Orissa","Jharsuguda","4.71","45.85","16.03","27.72","37.43","165.99","362.6","434.92","269.34","102.19","0.29","5.88"
"731","1984","8","Orissa","Jharsuguda","23.14","37.39","0.6","8.51","10.98","265.29","456.19","591.02","187.75","30.3","0.11","0.28"
"731","1985","8","Orissa","Jharsuguda","26.99","19.54","2.0","4.96","10.71","172.19","451.27","491.32","282.38","155.32","0.09","0.3"
"731","1986","8","Orissa","Jharsuguda","28.0","28.17","4.32","19.59","24.43","284.66","505.03","464.37","225.69","45.58","15.18","9.12"
"731","1987","8","Orissa","Jharsuguda","3.92","5.97","11.29","8.86","19.19","75.69","391.72","473.04","361.87","44.8","8.29","2.4"
"731","1988","8","Orissa","Jharsuguda","1.97","16.65","46.07","13.27","28.46","236.68","472.46","271.59","284.32","36.45","1.06","3.65"
"731","1989","8","Orissa","Jharsuguda","1.67","0.41","18.01","1.5","52.3","315.21","496.65","431.6","249.98","32.45","2.57","10.13"
"731","1990","8","Orissa","Jharsuguda","0.74","55.99","65.9","14.73","38.25","344.35","589.16","459.95","233.64","72.98","2.26","0.67"
"731","1991","8","Orissa","Jharsuguda","57.87","5.16","45.86","9.8","12.76","224.38","543.56","553.76","208.02","48.5","10.47","10.12"
"731","1992","8","Orissa","Jharsuguda","14.14","23.62","0.06","3.93","41.56","140.67","387.12","342.1","201.26","53.75","1.24","0.0"
"731","1993","8","Orissa","Jharsuguda","1.33","0.32","18.61","18.74","19.92","191.78","404.58","402.96","291.0","64.63","5.02","0.0"
"731","1994","8","Orissa","Jharsuguda","15.29","23.78","0.86","17.98","13.03","306.6","437.13","512.75","190.69","77.35","0.81","0.0"
"731","1995","8","Orissa","Jharsuguda","33.69","13.0","43.52","2.77","25.31","85.86","344.23","269.69","320.93","91.17","9.67","0.0"
"731","1996","8","Orissa","Jharsuguda","33.82","9.62","3.42","10.4","6.88","260.69","314.73","353.28","112.8","41.77","0.61","0.1"
"731","1997","8","Orissa","Jharsuguda","28.41","3.0","20.52","25.89","28.41","115.95","318.99","669.2","251.57","16.78","9.2","18.22"
"731","1998","8","Orissa","Jharsuguda","8.45","29.59","39.12","24.15","35.57","164.34","362.75","305.48","293.06","143.09","13.86","0.0"
"731","1999","8","Orissa","Jharsuguda","0.04","4.34","0.35","0.0","47.44","221.98","355.68","494.2","233.99","54.73","1.09","0.07"
"731","2000","8","Orissa","Jharsuguda","0.13","25.49","0.2","7.51","19.43","282.8","253.84","181.49","175.76","12.74","0.33","0.0"
"731","2001","8","Orissa","Jharsuguda","0.13","0.19","65.57","8.12","23.53","373.6","414.58","454.58","128.59","66.14","4.57","0.03"
"731","2002","8","Orissa","Jharsuguda","35.24","5.19","10.93","4.99","25.01","133.87","329.71","475.56","227.42","46.56","2.14","0.0"
"731","2003","8","Orissa","Jharsuguda","2.49","20.76","42.8","5.47","3.77","205.1","356.43","397.47","305.61","171.32","0.71","10.06"
"731","2004","8","Orissa","Jharsuguda","21.92","6.9","0.94","24.35","9.55","159.03","264.89","505.71","200.43","89.08","0.11","0.0"
"731","2005","8","Orissa","Jharsuguda","21.45","10.37","43.39","10.22","30.73","159.08","324.99","374.96","382.79","69.21","0.15","3.12"
"731","2006","8","Orissa","Jharsuguda","0.0","0.0","57.51","15.48","63.96","233.32","505.76","659.97","279.98","16.47","3.19","0.0"
"731","2007","8","Orissa","Jharsuguda","0.0","82.68","15.55","8.82","26.05","186.05","326.06","492.46","408.64","26.17","0.99","0.6"
"731","2008","8","Orissa","Jharsuguda","33.47","23.13","25.14","14.73","41.04","479.11","315.09","429.17","304.27","8.51","0.32","0.0"
"731","2009","8","Orissa","Jharsuguda","3.35","0.0","4.88","0.22","41.23","72.25","481.03","330.51","280.73","43.24","4.24","1.13"
"731","2010","8","Orissa","Jharsuguda","8.05","3.49","6.64","2.75","48.04","186.32","342.97","335.29","378.54","60.01","5.38","18.66"
"731","2011","8","Orissa","Jharsuguda","0.0","20.12","1.32","20.33","40.77","433.83","349.53","468.62","391.9","31.1","0.0","0.0"
"731","2012","8","Orissa","Jharsuguda","50.74","0.38","0.38","23.07","8.24","187.17","565.05","509.93","269.28","19.71","12.21","0.48"
"731","2013","8","Orissa","Jharsuguda","0.9","11.3","10.7","23.9","22.3","283.72","370.96","380.09","325.65","153.81","0.23","0.0"
"731","2014","8","Orissa","Jharsuguda","31.16","55.93","63.17","17.69","67.38","127.82","393.38","317.09","478.3","53.86","0.1","0.0"
"731","2015","8","Orissa","Jharsuguda","14.3","13.01","43.35","42.77","26.94","210.78","312.18","412.32","196.52","29.57","2.83","4.13"
"731","2016","8","Orissa","Jharsuguda","14.95","28.26","34.04","10.22","33.75","290.68","449.4","382.92","317.03","55.57","2.12","1.3"
"731","2017","8","Orissa","Jharsuguda","18.37","8.42","20.54","14.58","17.02","178.73","563.53","375.54","237.96","60.94","3.33","6.71"
"731","2018","8","Orissa","Jharsuguda","4.71","11.63","9.24","14.63","36.9","204.08","560.46","441.94","367.63","47.15","1.11","3.38"
"731","2019","8","Orissa","Jharsuguda","7.31","16.7","19.93","11.1","9.46","100.82","335.33","478.52","492.62","157.37","0.0","4.24"
